address;source_location;insn;indent
0x40158a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:72;VEXTRACTF128	$0x1,%YMM4,%XMM5;  (4) 
0x401590;:0;VCVTPS2PD	%XMM4,%YMM4;  (4) 
0x401594;:0;VCVTPS2PD	%XMM5,%YMM5;  (4) 
0x401598;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:72;VSQRTPD	%YMM4,%YMM6;  (4) 
0x40159c;:0;VMULPD	%YMM4,%YMM6,%YMM4;  (4) 
0x4015a0;:0;VSQRTPD	%YMM5,%YMM6;  (4) 
0x4015a4;:0;VCVTPD2PS	%YMM4,%XMM4;  (4) 
0x4015a8;:0;VMULPD	%YMM5,%YMM6,%YMM5;  (4) 
0x4015ac;:0;VCVTPD2PS	%YMM5,%XMM5;  (4) 
0x4015b0;:0;VINSERTF128	$0x1,%XMM5,%YMM4,%YMM4;  (4) 
0x4015b6;:0;VRCPPS	%YMM4,%YMM5;  (4) 
0x4015ba;:0;VBROADCASTSS	0xca4d(%RIP),%YMM6;  (4) 
0x4015c3;:0;VFMSUB213PS	%YMM6,%YMM5,%YMM4;  (4) 
0x4015c8;:0;VFNMADD132PS	%YMM5,%YMM5,%YMM4;  (4) 
0x4015cd;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:75;VFMADD231PS	%YMM1,%YMM4,%YMM9;  (4) 
0x4015d2;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:76;VFMADD231PS	%YMM2,%YMM4,%YMM11;  (4) 
0x4015d7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:77;VFMADD231PS	%YMM4,%YMM3,%YMM10;  (4) 
0x4015dc;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:65;ADD	$0x8,%RCX;  (4) 
0x4015e0;:0;CMP	%RDX,%RCX;  (4) 
0x4015e3;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:65;JBE	4014b0 <move_particles+0xe0>;  (4) 
0x4015e9;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:75;VEXTRACTF128	$0x1,%YMM9,%XMM0;(3) 
0x4015ef;:0;VADDPS	%XMM0,%XMM9,%XMM0;(3) 
0x4015f3;:0;VPERMILPD	$0x1,%XMM0,%XMM1;(3) 
0x4015f9;:0;VADDPS	%XMM1,%XMM0,%XMM0;(3) 
0x4015fd;:0;VMOVSHDUP	%XMM0,%XMM1;(3) 
0x401601;:0;VADDSS	%XMM1,%XMM0,%XMM0;(3) 
0x401605;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:76;VEXTRACTF128	$0x1,%YMM11,%XMM1;(3) 
0x40160b;:0;VADDPS	%XMM1,%XMM11,%XMM1;(3) 
0x40160f;:0;VPERMILPD	$0x1,%XMM1,%XMM2;(3) 
0x401615;:0;VADDPS	%XMM2,%XMM1,%XMM1;(3) 
0x401619;:0;VMOVSHDUP	%XMM1,%XMM2;(3) 
0x40161d;:0;VADDSS	%XMM2,%XMM1,%XMM1;(3) 
0x401621;:0;VINSERTPS	$0x10,%XMM1,%XMM0,%XMM4;(3) 
0x401627;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:77;VEXTRACTF128	$0x1,%YMM10,%XMM0;(3) 
0x40162d;:0;VADDPS	%XMM0,%XMM10,%XMM0;(3) 
0x401631;:0;VPERMILPD	$0x1,%XMM0,%XMM1;(3) 
0x401637;:0;VADDPS	%XMM1,%XMM0,%XMM0;(3) 
0x40163b;:0;VMOVSHDUP	%XMM0,%XMM1;(3) 
0x40163f;:0;VADDSS	%XMM1,%XMM0,%XMM6;(3) 
0x401643;:0;MOV	%R10,%RBX;(3) 
0x401646;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:57;CMP	%RSI,%R10;(3) 
0x401649;:0;VMOVUPS	-0x40(%RSP),%XMM0;(3) 
0x40164f;:0;VMOVUPS	-0x50(%RSP),%XMM8;(3) 
0x401655;:0;VMOVSS	0xc9af(%RIP),%XMM9;(3) 
0x40165d;:0;VMOVSS	0xc9ab(%RIP),%XMM15;(3) 
0x401665;:0;VMOVUPS	-0x20(%RSP),%YMM14;(3) 
0x40166b;:0;VMOVUPS	-0x30(%RSP),%XMM7;(3) 
0x401671;:0;JE	401420 <move_particles+0x50>;(3) 
0x401677;:0;JMP	40168a <move_particles+0x2ba>;(3) 
0x401679;:0;NOPL	(%RAX);
0x401680;:0;VXORPS	%XMM6,%XMM6,%XMM6;(3) 
0x401684;:0;XOR	%EBX,%EBX;(3) 
0x401686;:0;VXORPS	%XMM4,%XMM4,%XMM4;(3) 
0x40168a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:65;MOV	%RSI,%RCX;(3) 
0x40168d;:0;SUB	%RBX,%RCX;(3) 
0x401690;:0;LEA	(%RBX,%RBX,2),%RBX;(3) 
0x401694;:0;LEA	(%R8,%RBX,8),%RBX;(3) 
0x401698;:0;NOPL	(%RAX,%RAX,1);(3) 
0x4016a0;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:70;VMOVSS	(%RBX),%XMM1;  (1) 
0x4016a4;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:68;VMOVSD	-0x8(%RBX),%XMM2;  (1) 
0x4016a9;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:70;VSUBSS	%XMM7,%XMM1,%XMM1;  (1) 
0x4016ad;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:68;VSUBPS	%XMM14,%XMM2,%XMM2;  (1) 
0x4016b2;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VMULPS	%XMM2,%XMM2,%XMM3;  (1) 
0x4016b6;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VMOVSHDUP	%XMM3,%XMM5;  (1) 
0x4016ba;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VADDSS	%XMM3,%XMM9,%XMM3;  (1) 
0x4016be;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VADDSS	%XMM5,%XMM3,%XMM3;  (1) 
0x4016c2;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VFMADD231SS	%XMM1,%XMM1,%XMM3;  (1) 
0x4016c7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:72;VCVTSS2SD	%XMM3,%XMM3,%XMM3;  (1) 
0x4016cb;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:72;VSQRTSD	%XMM3,%XMM3,%XMM5;  (1) 
0x4016cf;:0;VMULSD	%XMM3,%XMM5,%XMM3;  (1) 
0x4016d3;:0;VCVTSD2SS	%XMM3,%XMM3,%XMM3;  (1) 
0x4016d7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:75;VDIVSS	%XMM3,%XMM15,%XMM3;  (1) 
0x4016db;:0;VBROADCASTSS	%XMM3,%XMM5;  (1) 
0x4016e0;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:75;VFMADD231PS	%XMM5,%XMM2,%XMM4;  (1) 
0x4016e5;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:77;VFMADD231SS	%XMM3,%XMM1,%XMM6;  (1) 
0x4016ea;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:65;ADD	$0x18,%RBX;  (1) 
0x4016ee;:0;DEC	%RCX;  (1) 
0x4016f1;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:65;JNE	4016a0 <move_particles+0x2d0>;  (1) 
0x4016f3;:0;JMP	401420 <move_particles+0x50>;(3) 
0x4016f8;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:87;TEST	%R9,%R9;
0x4016fb;:0;JE	40179a <move_particles+0x3ca>;
0x401701;:0;MOV	%RSI,%RCX;
0x401704;:0;AND	$-0x2,%RCX;
0x401708;:0;XOR	%EAX,%EAX;
0x40170a;:0;MOV	%RDI,%RDX;
0x40170d;:0;NOPL	(%RAX);
0x401710;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVSD	(%RDX),%XMM2;(2) 
0x401714;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVSD	0xc(%RDX),%XMM1;(2) 
0x401719;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VFMADD213PS	%XMM2,%XMM8,%XMM1;(2) 
0x40171e;:0;VMOVLPS	%XMM1,(%RDX);(2) 
0x401722;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VMOVSS	0x14(%RDX),%XMM1;(2) 
0x401727;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VFMADD213SS	0x8(%RDX),%XMM0,%XMM1;(2) 
0x40172d;:0;VMOVSS	%XMM1,0x8(%RDX);(2) 
0x401732;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVSD	0x24(%RDX),%XMM2;(2) 
0x401737;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVSD	0x18(%RDX),%XMM1;(2) 
0x40173c;:0;VFMADD231PS	%XMM2,%XMM8,%XMM1;(2) 
0x401741;:0;VMOVLPS	%XMM1,0x18(%RDX);(2) 
0x401746;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VMOVSS	0x2c(%RDX),%XMM1;(2) 
0x40174b;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VFMADD213SS	0x20(%RDX),%XMM0,%XMM1;(2) 
0x401751;:0;VMOVSS	%XMM1,0x20(%RDX);(2) 
0x401756;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:87;ADD	$0x2,%RAX;(2) 
0x40175a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:87;ADD	$0x30,%RDX;(2) 
0x40175e;:0;CMP	%RAX,%RCX;(2) 
0x401761;:0;JNE	401710 <move_particles+0x340>;(2) 
0x401763;:0;TEST	$0x1,%SIL;
0x401767;:0;JE	401795 <move_particles+0x3c5>;
0x401769;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;LEA	(%RAX,%RAX,2),%RAX;
0x40176d;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVSD	(%RDI,%RAX,8),%XMM2;
0x401772;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVSD	0xc(%RDI,%RAX,8),%XMM1;
0x401778;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VFMADD213PS	%XMM2,%XMM1,%XMM8;
0x40177d;:0;VMOVLPS	%XMM8,(%RDI,%RAX,8);
0x401782;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VMOVSS	0x14(%RDI,%RAX,8),%XMM1;
0x401788;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VFMADD213SS	0x8(%RDI,%RAX,8),%XMM1,%XMM0;
0x40178f;:0;VMOVSS	%XMM0,0x8(%RDI,%RAX,8);
0x401795;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:93;POP	%RBX;
0x401796;:0;VZEROUPPER;
0x401799;:0;RET;
0x40179a;:0;XOR	%EAX,%EAX;
0x40179c;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:87;TEST	$0x1,%SIL;
0x4017a0;:0;JNE	401769 <move_particles+0x399>;
0x4017a2;:0;JMP	401795 <move_particles+0x3c5>;
0x4017a4;:0;NOPW	%CS:(%RAX,%RAX,1);
